# Species data from IUCN (http://www.iucnredlist.org/)
# Climate and altitude data from worldclim (http://worldclim.org/)
lon;lat;sp.rich;prec1;prec2;prec3;prec4;prec5;prec6;prec7;prec8;prec9;prec10;prec11;prec12;tavg1;tavg2;tavg3;tavg4;tavg5;tavg6;tavg7;tavg8;tavg9;tavg10;tavg11;tavg12;altitude
32.5;-22.5;91;89;89;43;23;8;8;2;1;5;24;63;84;27.2604999542236;27.6827507019043;26.4927501678467;25.2135009765625;22.0825004577637;19.5300006866455;19.3242492675781;21.685001373291;23.8775005340576;25.5535011291504;26.9817504882812;27.580249786377;120
47.5;-22.5;15;365;358;357;204;141;117;108;85;68;99;141;273;26.304500579834;26.1040000915527;25.3657493591309;24.236499786377;22.0487499237061;20.5139999389648;19.7589988708496;20.3667507171631;21.8355007171631;23.3225002288818;24.5822505950928;25.7347507476807;38
117.5;-22.5;33;74;84;49;27;28;30;14;10;3;3;7;36;31.2657489776611;30.1422500610352;29.0327491760254;25.2347507476807;20.4482498168945;16.7744998931885;15.6245002746582;17.2329998016357;20.5349998474121;24.2217502593994;27.0387496948242;30.2304992675781;626
122.5;-22.5;23;39;74;41;20;20;16;8;6;3;3;13;35;33.3087501525879;31.8484992980957;30.1825008392334;26.6149997711182;21.1122512817383;17.246000289917;16.7382507324219;18.9242496490479;23.3842506408691;28.130500793457;30.755500793457;32.395751953125;330
127.5;-22.5;23;64;70;40;27;18;13;8;5;8;16;29;41;32.5647506713867;31.2842502593994;29.8862495422363;26.1124992370605;20.9384994506836;16.5947494506836;16.0922508239746;18.3115005493164;23.074499130249;27.392749786377;29.9082508087158;31.1259994506836;433
132.5;-22.5;28;56;61;41;25;19;11;10;7;11;19;39;47;29.7929992675781;28.867000579834;27.0182495117188;23.3717498779297;18.3292503356934;14.7194995880127;14.5862503051758;16.9825000762939;21.525749206543;25.3707504272461;27.6070003509521;29.1375007629395;612
137.5;-22.5;23;49;54;24;19;18;5;10;4;2;15;24;34;31.1172504425049;30.1797504425049;28.1494998931885;24.3157501220703;19.6634998321533;15.9844999313354;14.8792495727539;17.0909996032715;21.5062503814697;25.6967506408691;28.3190002441406;30.3782501220703;234
142.5;-22.5;29;72;84;46;18;19;10;10;6;8;19;20;50;30.6014995574951;29.9792499542236;28.0995006561279;24.7437496185303;20.75950050354;17.1649990081787;16.4355010986328;18.52174949646;22.4582500457764;26.335750579834;28.8055000305176;30.5092506408691;221
147.5;-22.5;45;106;95;62;40;41;22;23;24;13;36;67;94;27.7240009307861;26.9249992370605;25.6475009918213;22.83424949646;19.3120002746582;16.0092506408691;15.4235000610352;17.3374996185303;20.7362499237061;24.1542491912842;26.0982494354248;27.5287494659424;334
167.5;-22.5;0;167;187;190;108;69;107;78;68;52;58;84;125;25.2916660308838;25.6133346557617;25.1666679382324;23.6866664886475;21.9883327484131;20.4449996948242;19.2133331298828;18.9816665649414;20.1133346557617;21.3699989318848;22.716667175293;24.2883319854736;18
-67.5;-27.5;24;34;38;21;3;1;1;2;2;3;4;10;24;13.8784999847412;13.0209999084473;11.714750289917;9.02350044250488;6.91774988174438;4.51125001907349;4.53299999237061;5.82175016403198;8.0317497253418;10.0102500915527;12.3774995803833;13.6770000457764;3262
-62.5;-27.5;43;110;107;110;58;26;14;11;9;21;54;82;98;27.1735000610352;25.935998916626;23.8839988708496;20.3009986877441;17.3167495727539;14.3929996490479;14.160249710083;16.8667488098145;19.1512508392334;22.2939987182617;24.419750213623;26.6132507324219;144
-57.5;-27.5;66;130;131;128;125;124;76;58;76;103;167;138;117;26.8369998931885;26.0909996032715;24.4479999542236;21.3207492828369;18.4862499237061;15.9714994430542;15.7369995117188;16.963249206543;18.6972503662109;21.5677509307861;23.6532497406006;25.9969997406006;71
-52.5;-27.5;94;156;156;126;142;154;145;143;155;194;186;151;151;21.8250007629395;21.5990009307861;20.4484996795654;17.4505004882812;14.4455003738403;12.8567495346069;12.9429998397827;14.3902502059937;15.3590002059937;17.7560005187988;19.5847492218018;21.1867504119873;746
17.5;-27.5;55;11;18;19;10;2;2;2;1;2;2;4;4;25.3990001678467;25.7154998779297;24.4629993438721;21.619499206543;17.5022506713867;14.47350025177;13.9297504425049;15.2034997940063;17.775749206543;20.5594997406006;22.6802501678467;25.0104999542236;733
22.5;-27.5;58;60;62;66;33;13;4;3;6;6;20;32;40;25.7062492370605;24.7602500915527;22.7940006256104;18.8125;14.1292505264282;10.6507501602173;10.5675001144409;13.1605005264282;17.4147491455078;21.0694999694824;23.505500793457;25.1887493133545;1202
27.5;-27.5;71;109;83;81;47;15;7;7;15;26;69;92;95;21.2842502593994;20.7115001678467;19.0900001525879;15.7382497787476;11.8092498779297;8.82024955749512;8.58650016784668;11.3542499542236;15.2019996643066;18.2882499694824;19.6157493591309;20.9064998626709;1496
32.5;-27.5;103;126;122;94;70;41;26;26;30;55;69;95;79;25.6503887176514;25.5434112548828;25.0232563018799;22.8793277740479;20.7454776763916;18.2428951263428;18.1832046508789;19.6496124267578;20.966667175293;21.7785530090332;23.2002582550049;24.6253223419189;34
117.5;-27.5;19;22;37;15;24;26;34;36;15;7;10;8;10;30.2982501983643;29.4277496337891;26.8624992370605;21.8904991149902;16.9549999237061;13.5935001373291;12.4132499694824;13.4072504043579;16.6644992828369;20.6525001525879;24.4337501525879;28.0869998931885;448
122.5;-27.5;25;20;27;31;26;22;25;10;15;6;6;10;19;28.45924949646;27.0422496795654;24.6167507171631;20.5662498474121;15.7302503585815;12.0452499389648;11.231499671936;12.736499786377;16.7422504425049;20.8330001831055;23.8314990997314;26.7142505645752;558
127.5;-27.5;21;20;36;24;16;11;15;10;8;8;16;19;25;29.5287494659424;28.6607494354248;25.6240005493164;21.1822509765625;16.4235000610352;12.4557495117188;12.1727504730225;14.0477504730225;18.2565002441406;22.410249710083;25.1852493286133;27.7935009002686;343
132.5;-27.5;24;25;34;22;18;15;19;13;13;16;22;21;19;29.1887512207031;28.4077491760254;25.1992511749268;20.5860004425049;15.8547496795654;12.4194993972778;12.0500001907349;13.8070001602173;18.1119995117188;21.7794990539551;25.0607509613037;27.2472496032715;368
137.5;-27.5;17;18;15;12;10;15;26;19;13;7;9;11;11;31.0459995269775;30.4492492675781;27.3824996948242;22.0692501068115;17.1909999847412;13.8932495117188;13.1569995880127;15.4032497406006;19.5190010070801;23.1172504425049;26.7884998321533;29.4567489624023;10
142.5;-27.5;26;40;28;21;17;20;15;22;11;10;13;26;24;31.4619998931885;29.8304996490479;27.5717506408691;23.2649993896484;18.1917495727539;14.178750038147;13.1145000457764;14.7679996490479;19.0617504119873;23.2392501831055;26.7072505950928;29.3887500762939;140
147.5;-27.5;31;67;56;45;36;36;24;28;23;27;34;52;49;28.2632503509521;27.4122505187988;25.1655006408691;20.8017501831055;16.5909996032715;12.8027496337891;11.89674949646;13.7287502288818;17.6000003814697;21.6792507171631;24.6252498626709;27.246000289917;236
152.5;-27.5;63;126;128;78;70;68;34;40;28;32;74;95;125;24.9095001220703;24.3887500762939;23.2617492675781;20.5855007171631;17.2952499389648;14.0277500152588;13.1929998397827;14.2577495574951;16.9212493896484;19.8827495574951;22.1975002288818;23.9542503356934;104
-67.5;-32.5;30;67;55;40;15;9;5;9;6;11;23;32;54;27.265998840332;25.7089996337891;22.9402503967285;18.4955005645752;14.2884998321533;10.3757495880127;9.9367504119873;12.6055002212524;16.1545009613037;20.6674995422363;23.8077487945557;26.4850006103516;487
-62.5;-32.5;40;121;101;114;73;39;24;24;22;49;94;104;127;23.8162498474121;22.7512493133545;20.2764987945557;16.7722492218018;13.5170001983643;10.1949996948242;9.40925025939941;10.9622497558594;13.5570001602173;17.1380004882812;20.2262496948242;23.0380001068115;116
-57.5;-32.5;42;121;123;146;105;92;84;90;80;91;119;106;106;25.064001083374;23.6632499694824;22.1805000305176;18.4169998168945;14.8857498168945;11.7512502670288;11.3677501678467;13.3417501449585;14.6852502822876;17.878999710083;20.5524997711182;23.41575050354;86
-52.5;-32.5;58;104;118;98;99;99;117;113;115;118;102;76;71;23.4918918609619;23.3180179595947;22.2090091705322;18.9207210540771;15.8689184188843;13.4171171188354;12.5783786773682;13.4418916702271;14.873423576355;17.2644138336182;19.4720726013184;21.9216213226318;12
22.5;-32.5;61;22;30;35;22;15;9;10;13;11;19;25;22;23.5242500305176;23.3209991455078;21.1765003204346;17.6707496643066;13.950249671936;11.4007501602173;10.8269996643066;12.1269998550415;14.7367496490479;17.4459991455078;19.9704990386963;22.2714996337891;856
27.5;-32.5;80;86;97;89;48;26;17;23;37;49;80;98;91;20.275749206543;20.5860004425049;19.5839996337891;17.7800006866455;15.5862503051758;13.5670003890991;13.3194999694824;14.0124998092651;15.3057498931885;16.3409996032715;17.6532497406006;19.246000289917;729
117.5;-32.5;21;16;20;13;24;44;60;58;47;33;21;19;10;23.7827491760254;23.6005001068115;21.5580005645752;18.0687503814697;14.1152496337891;11.4417495727539;10.4359998703003;10.7229995727539;12.5252504348755;15.2465000152588;18.6679992675781;22.068000793457;284
122.5;-32.5;15;25;31;35;26;33;31;28;29;26;20;27;22;22.6732501983643;22.4342498779297;20.4627494812012;17.4677505493164;13.6897497177124;10.8857498168945;10.1380004882812;10.8660001754761;13.5222501754761;15.7670001983643;18.3012504577637;21.05299949646;306
137.5;-32.5;22;21;23;16;17;28;28;27;28;30;32;25;20;24.125;24.5434989929199;22.1399993896484;18.7819995880127;15.3240003585815;12.2862501144409;11.4119997024536;12.2769994735718;14.6894998550415;17.6889991760254;20.3145008087158;22.6905002593994;140
142.5;-32.5;26;34;22;20;21;24;19;21;19;23;27;20;25;27.1470012664795;26.6350002288818;23.640251159668;19.2432498931885;15.0834999084473;11.830249786377;10.8217496871948;12.5220003128052;15.5825004577637;18.9729995727539;22.6100006103516;25.2072505950928;67
147.5;-32.5;27;61;44;40;41;46;27;38;42;36;50;43;45;25.5122509002686;25.3842506408691;22.5120010375977;17.9747505187988;14.19225025177;10.3894996643066;9.1584997177124;10.2825002670288;13.008749961853;16.96875;20.4435005187988;23.9292507171631;244
-72.5;-37.5;25;19;28;39;73;232;215;220;188;88;60;46;22;19.7697505950928;18.7080001831055;16.2702503204346;13.3625001907349;10.2449998855591;8.60449981689453;8.08524990081787;8.69974994659424;10.7102499008179;12.8507499694824;15.0524997711182;18.0030002593994;114
-67.5;-37.5;28;33;29;35;24;17;19;15;12;18;39;32;33;23.6900005340576;22.3435001373291;19.3264999389648;14.0332498550415;10.2239999771118;6.67824983596802;6.50775003433228;8.09875011444092;11.6459999084473;15.3739995956421;19.4912490844727;22.4955005645752;388
-62.5;-37.5;36;87;83;97;77;48;27;26;29;56;83;83;89;21.7572498321533;20.5914993286133;17.5014991760254;13.5515003204346;9.73299980163574;6.62900018692017;6.40275001525879;7.87900018692017;10.4127502441406;13.4949998855591;17.1162490844727;20.5037498474121;303
-57.5;-37.5;29;95;81;95;81;75;58;60;50;61;77;74;90;20.8511352539062;20.2732944488525;18.5616474151611;14.8019886016846;11.5562505722046;8.65625;8.08607959747314;9.16193199157715;10.8977270126343;13.725567817688;16.4301128387451;19.0636367797852;4
142.5;-37.5;36;37;27;32;47;53;55;59;66;66;62;52;38;18.316499710083;19.0855007171631;16.9367504119873;13.512749671936;10.9750003814697;8.28524971008301;7.63674974441528;8.28900051116943;9.85174942016602;11.8307495117188;13.9772500991821;16.5467491149902;262
147.5;-37.5;37;65;50;64;56;51;66;47;54;63;73;79;67;18.1312503814697;18.3489990234375;16.2157497406006;13.2965002059937;10.8637504577637;8.85700035095215;7.91874980926514;8.54374980926514;10.268500328064;12.3577499389648;14.4075002670288;16.32200050354;397
-72.5;-42.5;18;79;86;115;162;243;252;270;219;148;102;105;111;12.7770776748657;12.4345092773438;10.8108310699463;8.17909336090088;5.81133508682251;3.74080610275269;2.95491194725037;3.91738033294678;5.47254419326782;7.68967247009277;9.48539066314697;11.3760709762573;678
-67.5;-42.5;25;12;19;21;16;22;23;16;11;12;16;11;11;18.1902503967285;17.5707492828369;14.4792499542236;10.1652498245239;6.35750007629395;3.26950001716614;3.25375008583069;5.00575017929077;7.44850015640259;10.9174995422363;14.3944997787476;16.7127494812012;760
147.5;-42.5;34;67;46;55;55;52;56;69;73;60;69;70;74;15.1247501373291;15.2370004653931;13.5107498168945;11.2130002975464;8.88700008392334;6.65250015258789;6.04199981689453;6.81174993515015;8.25924968719482;10.0900001525879;11.8015003204346;13.5527496337891;360
172.5;-42.5;5;111;88;107;115;141;131;154;143;154;168;124;145;13.8567495346069;13.9984998703003;12.3052501678467;9.06700038909912;5.68400001525879;3.02699995040894;2.3675000667572;3.50399994850159;5.79225015640259;8.08625030517578;10.1762504577637;12.2519998550415;849
-72.5;-47.5;20;46;54;74;72;51;56;48;53;46;46;54;48;6.75124979019165;6.3897500038147;4.67700004577637;2.00874996185303;-1.07175004482269;-3.37474989891052;-3.59949994087219;-2.83224987983704;-0.623000025749207;1.85424995422363;3.83949995040894;5.70975017547607;1589
-67.5;-47.5;19;14;15;18;19;26;27;25;17;15;14;13;14;17.4370002746582;16.8132495880127;14.5282497406006;11.2127504348755;7.42525005340576;4.58750009536743;4.49450016021729;5.97525024414062;8.25500011444092;11.3125;14.1935005187988;16.1625003814697;155
-72.5;-52.5;15;89;92;99;92;76;75;79;70;71;72;75;87;9.06574821472168;8.55314922332764;7.3771653175354;5.42677164077759;2.41141724586487;0.940944850444794;0.601181089878082;1.36496067047119;3.50236225128174;5.63936996459961;6.68543291091919;8.2877950668335;314
